short_code,Colorfulness_Picture,Saturation_Picture,Contrast_Picture,Clarity_Picture,Brightness_Picture,Warm Hue_Picture,ROT_Picture,Diagonal_dominance_Picture,Physical_ver_Picture,Physical_Hor_Picture,Color_balance_vertical_Picture,Color_balance_horizontal_Picture,Texture_difference_Picture,Size_difference_Picture,Color_difference_Picture,Depth of field_hue_Picture,Depth of field_saturation_Picture,Depth of field_value_Picture
863.0,74.0,164.37,56.76,1.0,105.23,0.96,188.73261509341728,57.9827560572969,94.0,12.0,139.17,86.25,0.0439294995385348,0.38112482853223595,122.46223544831494,0.2678936605316972,0.1397708059365016,0.08920187793427417
865.0,48.0,122.96,67.56,0.98,88.19,0.91,56.22277118748239,6.363961030678928,136.0,145.0,140.93,129.19,0.06924695150159887,0.9505178326474623,35.31904726959983,0.00969716238772748,0.11515293292005382,0.2663316582914584
867.0,18.0,72.29,62.38,1.0,109.88,0.98,187.82971010998233,178.19090885900997,264.0,12.0,157.31,77.64,0.11752258496412546,0.44123113854595336,85.89725808387067,0.6329857819905215,1.1362951807228954,0.23759099933818686
868.0,16.0,77.2,55.58,1.0,94.39,1.0,118.06777714516353,66.46803743153546,64.0,158.0,111.64,54.44,0.0780615432775569,0.19929698216735253,2.52708593656871,0.029441971927422154,0.13986760623531894,0.1951340615690219
869.0,32.0,66.66,65.04,1.0,110.29,0.93,149.83324063771698,83.4386001800126,33.0,151.0,140.54,103.02,0.0061674344672666415,0.3243244170096022,61.439909096041184,0.36504185130477584,0.04894164425213427,0.20403225806452052
870.0,30.0,42.05,60.25,1.0,116.42,0.54,137.0109484676316,26.870057685088803,66.0,104.0,131.9,132.59,0.05998611181938061,0.4267626886145405,20.295122681727232,1.511922503725783,0.9829059829059829,0.2896009673518764
871.0,15.0,15.4,42.91,0.99,34.38,0.83,77.42092740338364,76.36753236814712,225.0,117.0,79.72,46.25,0.1884587123263501,0.269139231824417,77.05550374247679,0.03441134299824746,0.5077138849929895,0.13473564525298576
872.0,24.0,47.76,80.2,1.0,125.04,0.69,100.65838818057395,100.64635108055884,252.0,110.0,154.54,168.22,0.11669964012992444,0.5114512471655329,46.75706262418393,0.8999337309476477,0.1893100097181731,0.2898629148629151
873.0,24.0,63.49,59.25,1.0,117.18,0.69,97.53688760896797,77.57343751089765,276.5,167.0,117.64,126.96,0.08713548642097316,0.4422530864197531,23.220740385717928,2.3867276887871904,0.9053708439897664,0.5633606414502353
874.0,11.0,32.89,40.84,0.99,25.06,0.53,67.1863081289633,43.840620433565945,175.0,113.0,81.54,34.42,0.15898679375865946,0.16503772290809327,92.29549052427663,0.00811637635012795,0.14819043269779641,3.0487804878048874
875.0,4.0,10.34,40.14,1.0,79.63,0.33,44.07695290940354,42.667230896574814,202.5,142.0,83.38,75.14,0.03960438514893963,0.28055555555555556,36.949902925796856,1.1867339581831298,0.5563758389261745,0.060984060984061166
876.0,19.0,58.01,59.31,1.0,98.46,0.98,166.02710622064097,72.8319984622144,23.0,126.0,115.16,113.98,0.11362229315726344,0.4081584362139918,17.27584421467533,0.24121657052962792,0.06531978185423905,2.8181818181818388
877.0,15.0,47.14,48.7,1.0,120.49,0.99,172.75416058665562,72.12489168102785,18.0,120.0,103.27,87.41,0.15266039283930952,0.47638545953360767,32.67397351739068,0.19731610337972175,0.2442778216258884,0.09254013220018856
878.0,30.0,16.75,61.63,1.0,104.81,0.36,112.30761327710601,38.89087296526011,78.0,133.0,145.53,80.62,0.08494429696155817,0.4624142661179698,15.868338970179446,0.13127753303964754,0.28172654432669963,0.7315175097276245
879.0,29.0,54.51,66.59,1.0,104.51,0.43,39.4024815913358,10.606601717798211,87.5,102.5,146.45,114.43,0.0037873553968668094,0.751261608289289,29.54538158845657,0.5519495680597718,0.08326180257510718,0.002382086707957195
880.0,38.0,83.16,61.39,1.0,56.83,0.73,232.58284067784922,13.798897503141792,25.5,6.0,111.98,109.86,0.16447916205359586,0.2736899862825789,131.0921782180717,0.010766580534022402,0.13157427675560557,0.2444113263785419
881.0,70.0,165.44,49.32,1.0,59.47,0.02,184.5670609832643,2.1213203435596424,48.0,51.0,173.2,63.07,0.09615878453896873,0.2025411522633745,22.00215637062276,0.2809298057807003,0.1527307878202032,0.26865671641790156
882.0,37.0,124.73,51.38,1.0,52.48,0.14,15.652475842498529,4.949747468305832,194.0,187.0,114.48,83.23,0.1100238849573322,0.2699142661179698,129.56606844044623,0.5762376237623762,0.3385579937304104,0.05097451274362837
883.0,28.0,83.0,55.27,1.0,40.34,0.21,147.76933977580663,136.7332792888219,43.5,237.0,78.71,80.58,0.1635149873723379,0.24762345679012346,149.88563386628448,0.8420542635658913,0.2172824045084512,0.5848670756646207
884.0,24.0,73.09,66.55,1.0,79.38,0.71,109.14210919713803,56.568542494923804,74.0,154.0,153.47,74.02,0.08159205388625856,0.3059670781893004,102.95967428649887,2.2227920227920226,0.13606803401700862,0.6475583864118936
885.0,63.0,96.23,57.64,1.0,82.19,0.23,65.76473218982953,19.09188309203678,149.0,122.0,137.49,132.41,0.02718696124494724,0.7583676268861455,27.20937566517693,0.5336927223719666,0.11470834496232224,0.46621621621621256
887.0,43.0,89.55,60.0,1.0,89.6,0.82,194.6175737183053,74.95331880577403,0.0,106.0,119.89,121.69,0.06895552595535723,0.8435150891632374,81.7019489393178,24.17241379310326,0.08524970963995376,1.663179916318018
888.0,35.0,80.9,61.92,0.99,92.72,0.91,220.238507078122,12.020815280171307,33.0,16.0,133.02,120.3,0.10292992875734705,0.8500377229080933,28.825107212370327,0.10843453447474953,1.1293752352277013,0.026593305823016805
890.0,31.0,67.95,58.74,0.99,91.81,0.97,148.27339613025663,12.020815280171307,67.0,84.0,117.69,108.93,0.018033240654743765,0.634718792866941,8.175616970581228,0.021802325581395676,0.21740316421167505,2.0569620253164542
891.0,7.0,28.91,39.3,1.0,54.75,0.05,98.41239759298622,4.949747468305832,114.0,107.0,67.53,25.02,0.1559395935602883,0.362119341563786,0.9013304200659201,0.04567561852400084,0.1524446494464941,0.21696574225122328
892.0,42.0,73.69,69.13,1.0,122.15,0.77,182.0653118465398,6.043977369291227,55.5,47.0,130.33,146.14,0.12265254593767433,0.654753086419753,41.4821301526136,0.0888888888888888,0.3878983308042485,0.4402224281742322
893.0,55.0,43.56,68.35,1.0,93.37,0.6,118.0117696578514,84.5790013956456,181.5,62.0,142.81,106.97,0.05080290806257956,0.699619341563786,53.72512990684641,0.44237767893247076,0.1693622920517558,0.35325365205843084
894.0,27.0,64.91,67.28,1.0,61.21,0.39,108.02983127101719,44.26638632701113,141.5,79.0,116.83,51.26,0.02236277700922691,0.5959979423868312,67.9080063520551,0.6890325033263641,0.24108734402852083,0.12289156626506195
895.0,32.0,71.99,67.05,1.0,107.11,0.81,152.3654233158633,39.59631256844676,5.5,79.5,137.17,114.72,0.14421958334958826,0.9348045267489712,76.90703226415607,0.7477636928964363,0.601451795183865,0.6839305711086225
896.0,31.0,49.62,69.4,1.0,115.61,0.79,112.57244580960099,46.57777781842495,24.5,120.5,135.66,138.88,0.09714422759405544,0.7427263374485596,9.432860315524543,0.9264705882352942,1.0710241893978394,4.104803493449772
897.0,23.0,66.41,65.28,1.0,86.41,0.92,141.64941071376032,10.597802602974593,50.5,56.5,137.5,101.21,0.0929139960418162,0.49931069958847735,50.74362086544641,1.3972481136262753,0.061827956989247285,2.5510204081632595
898.0,16.0,48.21,58.76,1.0,101.48,0.87,138.95642802291977,48.48958966005803,7.5,98.5,114.17,108.89,0.08393729024537036,0.4792026748971193,11.161201809359822,9.223981900452477,0.44336613970714306,0.5611836843508401
899.0,26.0,48.67,60.3,1.0,115.8,0.97,46.280545468791644,14.282721678625274,156.5,208.5,128.02,93.21,0.1483992855116908,0.4613374485596708,24.694233168548404,2.79834710743802,9.315789473684196,0.4541284403669711
900.0,28.0,71.78,80.62,1.0,99.17,0.85,149.99629625057042,34.327849222519525,10.5,77.5,170.71,133.19,0.15314605570568862,0.6840020576131687,13.572456279137098,2.2658423493044837,12.747252747253025,0.009834223096374986
901.0,32.0,72.11,62.18,1.0,109.04,0.84,150.52869789142827,42.65012567944713,4.5,83.5,126.44,79.29,0.2341758499052085,0.7880144032921811,69.26532970377697,0.5688719083048461,0.9131022999271511,1.2698087431694005
902.0,30.0,68.82,62.36,1.0,93.44,0.76,99.9777753080931,8.057196540151413,71.5,92.5,118.36,83.76,0.18355314310303472,0.7282304526748972,38.97390502600201,1.4568460920463675,0.7559580552907528,0.6144402221572641
903.0,24.0,80.16,76.82,1.0,106.72,0.86,128.07506479491715,5.502720016566675,44.5,76.5,208.81,178.95,0.10128521633671861,0.5228034979423868,158.19433684593275,1.9082369942196558,0.4381699635318821,0.17920868890612895
904.0,6.0,24.62,70.46,1.0,129.22,0.73,13.148721948877364,5.7192533206774465,131.5,186.5,121.85,52.28,0.03775641921860862,0.24344135802469136,95.36507103466349,0.20578326782706347,1.0411740725642074,0.5506072874494111
905.0,40.0,85.46,48.04,1.0,134.38,0.82,42.43819034784589,7.778174593052022,156.0,145.0,107.47,96.39,0.08781091795710023,0.3086659807956104,19.46274103177715,0.15052231718898382,0.28571428571428503,0.33652749258498804
906.0,76.0,86.77,70.16,1.0,128.01,0.36,152.8953890737062,89.80256121069152,29.0,156.0,168.9,147.95,0.1088913734998244,0.40372427983539094,31.697530710006916,24.165605095541455,0.24595842956120081,0.5601816805450422
907.0,75.0,133.83,60.36,1.0,94.81,0.4,164.22883763551124,14.537773245263823,74.5,54.0,169.78,119.18,0.12485687078875013,0.5985356652949245,59.40794237201327,0.11470020137262155,10.822580645161446,0.31724941724941735
908.0,25.0,56.21,72.88,1.0,144.14,0.77,132.43866504914644,15.556349186104043,98.0,76.0,183.4,92.44,0.11594449019960293,0.25569958847736624,102.27941785239452,0.67097718677565,2.3747899159663914,0.3959899749373417
909.0,14.0,29.72,52.29,1.0,69.77,0.32,66.60330322138685,4.242640687119285,136.0,130.0,91.58,38.73,0.09539060127244725,0.2908196159122085,32.6089561568596,0.2603928100492748,0.04450955769499092,0.35574229691876885
910.0,30.0,77.47,47.94,1.0,93.08,0.85,198.07321878537743,17.677669529663685,53.0,28.0,98.62,85.47,0.10672028857171514,0.8701646090534979,35.942358989774775,0.27535441657579074,0.34524495677233547,0.9230769230769329
911.0,28.0,55.46,67.19,1.0,88.33,0.81,185.27007313648906,16.263455967290593,38.0,61.0,135.11,137.96,0.13300955477252632,0.6665843621399177,106.49541436938608,0.21144949884348496,0.20675477239353912,0.24705882352941375
912.0,19.0,47.69,65.55,1.0,73.76,0.79,249.6096953245206,0.7071067811865476,4.0,3.0,131.91,106.6,0.052995816218497346,0.5301097393689986,67.09713156306414,0.1633928571428572,0.17773860084942703,0.4549839228295883
913.0,21.0,58.43,72.61,1.0,81.56,0.86,164.02743672934722,26.162950903902257,47.0,84.0,148.99,110.7,0.04519979600742724,0.5096159122085048,104.51894886834647,0.5369897959183674,0.1169896732211062,0.0349442379182161
914.0,18.0,54.32,69.8,1.0,111.26,0.79,102.69371937952194,39.597979746446654,141.0,85.0,134.25,102.84,0.06340086523052516,0.5216186556927298,74.2914336197619,0.18068922694815276,0.3669265033407576,0.7415254237288138
918.0,27.0,70.7,55.42,0.99,59.77,0.75,65.00769185258002,46.66904755831213,245.0,179.0,113.13,78.65,0.021963244320201136,0.6036179698216735,36.359964196065434,0.24632881843598164,0.12931225530028817,0.619433198380563
919.0,41.0,39.59,62.5,1.0,124.66,0.12,67.40013188249544,22.80434773343716,151.0,119.0,158.95,80.22,0.07843997055294435,0.4659623445337731,78.50918965133702,0.021847327257449367,0.8266398929049564,0.23445926766959996
920.0,60.0,141.57,55.29,1.0,69.19,0.67,104.06248123122954,44.54772721475249,145.0,82.0,118.09,115.4,0.05795556356246212,0.8854218106995885,48.25337302616026,4.206661316211895,0.47242206235012146,0.34221262299016164
921.0,43.0,131.89,82.98,1.0,130.17,0.93,152.08221460775746,103.94469683442247,28.0,175.0,169.29,156.75,0.04304383450058463,0.5496673525377229,32.84980397351745,0.4486422668240851,0.33477088948787087,0.4389140271493227
922.0,7.0,10.83,105.24,0.99,158.91,0.76,187.5446613476374,7.778174593052022,53.0,42.0,286.48,49.61,0.08803122155598987,0.34863854595336075,70.22509739730617,2.5639132441162973,0.14745972738537733,0.021621621621620936
923.0,33.0,59.48,71.71,1.0,87.61,0.79,208.87901867934093,37.431425192208415,8.0,61.0,143.5,122.2,0.049324290903322784,0.559321102178245,46.56154399352421,1.1395550418954064,5.777927321668916,2.724310776942284
924.0,36.0,81.01,64.3,1.0,77.25,0.78,175.1726132831398,69.20993057440965,17.0,115.0,128.07,119.38,0.06793545178721799,0.6129526558097986,50.88642467475897,0.30630995811376843,0.003511852502194667,0.03713080168776435
925.0,34.0,79.9,50.53,1.0,51.88,0.67,132.06059215375342,22.62741699796952,104.0,72.0,95.09,78.62,0.09785173480290159,0.8035048010973936,47.38176425590497,0.5066978695932859,1.9873039581777416,1.1753731343283509
926.0,42.0,81.21,70.43,1.0,93.12,0.79,140.6627171641441,31.112698372208087,105.0,61.0,154.98,133.12,0.06420642876512234,0.5628703703703704,70.80498950889512,0.11034749034749032,3.77485380116961,1.9130434782607963
927.0,66.0,111.02,81.61,1.0,106.92,0.63,77.79460135510689,0.58539430546956,133.5,126.0,173.8,114.55,0.02097291527190251,0.6620011737089202,30.139418710972148,0.5107085284409302,0.05176584421867506,1.1080928126768557
928.0,35.0,40.86,73.87,1.0,124.16,0.75,139.1981002424642,10.199498387041734,74.5,89.0,146.83,112.39,0.07926444958370692,0.5709636488340192,20.50228483904591,2.613723978411718,0.19169811320754765,0.2998007968127511
930.0,2.0,4.17,83.13,1.0,212.91,0.83,84.29116205154607,4.949747468305832,24.0,17.0,114.33,6.35,0.12195258744060777,0.3098611111111111,230.09354298897185,0.8708730741012477,0.40783410138248843,0.049092849519743686
931.0,2.0,4.46,83.5,1.0,212.6,0.86,91.93475947648963,1.414213562373095,16.0,14.0,114.44,8.29,0.12603539875625694,0.31482638888888886,229.11128173742057,0.5015895443306252,0.6610169491525413,0.5406032482598615
932.0,2.0,4.18,83.72,1.0,212.42,0.83,69.81403870282824,8.48528137423857,37.0,25.0,115.18,5.75,0.1172770923213908,0.3176215277777778,227.1893044804054,0.6292237442922375,0.5600000000000002,0.15107913669064393
933.0,1.0,1.91,57.28,0.99,234.9,0.95,80.60397012554654,10.606601717798211,16.0,31.0,62.2,62.23,0.19147167519029695,0.17152777777777778,194.18466435637382,0.18451472191930207,0.30036630036630046,0.30727762803234704
934.0,1.0,2.04,57.34,0.99,234.83,0.95,95.58765610684259,4.949747468305832,9.0,16.0,62.18,62.27,0.1942965796863234,0.17586805555555557,189.56654262227622,0.20265085455179632,0.03481143804392872,1.1951219512195252
935.0,0.0,0.0,48.72,1.0,55.26,1.0,78.02919681475363,14.849242404917497,123.0,102.0,85.96,71.6,0.08704574786701087,0.474916,56.685124705446036,,,0.044230769230768796
936.0,8.0,12.93,70.23,1.0,203.67,0.86,67.66748767974828,25.45584412271571,149.0,113.0,158.94,84.21,0.149076337861944,0.32036389133860543,189.5850230422062,0.07214479945615228,0.1163166397415189,0.5516129032257767
937.0,69.0,82.4,60.76,1.0,150.39,0.18,79.05131947735669,36.856429753574034,34.5,137.0,163.42,137.48,0.07460815611427098,0.6325116507235713,81.80844553983613,0.8443251533742325,0.18689788053949177,1.3124999999999503
938.0,33.0,62.79,59.56,1.0,133.76,0.88,200.9975124224178,48.083261120685236,8.0,76.0,113.59,85.19,0.05359059504711537,0.39823731138545954,39.20798336670217,0.6609535680897475,0.07876496534341518,0.2872062663185377
939.0,34.0,76.06,59.02,1.0,121.35,0.9,195.28952864913163,195.16147160748713,47.0,323.0,135.06,126.14,0.14956775162342073,0.3296810699588477,14.411858829094466,0.6840215439856387,0.09532428355957782,1.3554376657825
941.0,36.0,59.37,67.13,1.0,121.32,0.76,44.00126260814695,26.811172323395382,136.5,136.0,155.6,94.56,0.12828484283103744,0.3767565359477124,72.72808041533986,5.578947368421081,2.2814545454545425,6.538461538461878
943.0,13.0,37.44,63.62,1.0,101.45,0.43,158.80806024884254,74.95331880577405,7.0,113.0,118.0,120.02,0.004689883489929353,0.6323369768249322,71.65334811369284,4.3221957040572985,4.020689655172362,0.31911652703732396
944.0,17.0,27.94,51.74,1.0,73.6,0.66,95.1892851112981,62.932503525602726,85.0,174.0,91.45,79.54,0.10489653947646443,0.5896330589849108,55.96432751688375,1.2321016166281762,0.3842424242424246,0.13256161314413736
946.0,16.0,129.44,39.31,1.0,21.2,0.0,9.153020145164003,9.099662757367945,155.0,175.0,55.27,36.31,0.19433044088065698,0.29486760516172283,81.9364056002226,1.256926406926407,0.8161805173362677,0.6922300706357207
947.0,31.0,88.69,77.44,1.0,105.47,0.92,95.52719217293284,23.52156100640309,60.5,120.0,151.54,104.45,0.09897029197877913,0.544050238357169,59.64428617917813,0.07589705053541236,0.9909502262443429,0.23891810668669938
948.0,40.0,67.0,56.89,1.0,78.77,0.83,195.34584715319647,8.48528137423857,36.0,48.0,116.67,97.38,0.08090797263768137,0.25722222222222224,120.65195648432464,0.22758502232909647,15.256756756758193,0.034582132564832634
949.0,12.0,36.75,45.72,0.37,18.82,0.69,62.369864518050704,4.242640687119285,133.0,139.0,60.34,47.57,0.1574751789757066,0.30117626886145404,81.86233934507712,0.43244373797373054,0.2672727903667975,0.26679030335143705
950.0,7.0,40.84,37.26,0.98,27.45,0.64,159.25451327984396,106.06601717798212,21.0,171.0,57.88,52.37,0.09748233646218339,0.5883401920438958,22.226479786800255,0.36308657184455156,0.016977867493331394,1.1235273116743985
951.0,10.0,30.92,42.98,0.97,25.78,0.78,77.10382610480494,44.54772721475249,104.0,167.0,63.77,57.49,0.1370947059266019,0.5698936899862825,22.989134043484363,0.0537492519908551,0.41167119753029535,0.15516677567037274
952.0,2.0,10.66,38.63,0.97,17.23,0.87,108.664621657649,67.88225099390856,72.0,168.0,37.31,33.61,0.10515574422712362,0.7241495198902607,16.985867098486118,0.925671969281404,1.2096662830840046,0.4071069284439394
953.0,39.0,55.17,66.99,1.0,130.32,0.77,150.37213098768598,39.193820948470886,49.5,105.0,144.8,131.67,0.09685369398588567,0.3563271604938272,44.95584740421076,0.04719369476952471,0.04201680672268418,0.0975179908944048
954.0,15.0,40.2,40.19,0.97,16.62,0.79,90.15788620217559,46.444955953576496,99.5,90.0,52.15,26.91,0.1958376319723505,0.30583793012871024,71.67718045328932,0.3735028110486431,0.11391352549889135,1.5211726384364708
955.0,21.0,83.81,45.86,0.99,30.73,0.69,37.983914724232655,29.81811156924544,57.0,173.0,78.78,64.6,0.1385105023018367,0.6000327182305981,67.97195939911983,0.7290909090909097,0.27252837412826453,0.7816150330116814
956.0,15.0,47.35,38.22,0.99,19.17,0.82,71.72942988140301,3.305104505860012,64.0,115.0,47.02,40.35,0.1881147796390783,0.3801662086114383,73.71286335704883,0.5327322618580945,0.4224235560588885,0.0527823240589197
957.0,24.0,56.59,56.43,0.96,31.55,0.7,22.243600827603835,3.252616493856279,87.0,159.0,79.62,81.39,0.1623965938100465,0.5540897788247612,73.64918166715668,0.14545867135644183,0.16423028334235698,0.2739856801909301
958.0,11.0,40.29,58.42,0.99,46.06,0.49,119.64438046886188,6.900533328115714,45.0,71.0,120.87,95.98,0.1083239376563433,0.3361863630414867,97.70020541310576,5.41006600660065,0.7042544403139196,1.427860696517401
959.0,16.0,53.02,56.96,0.99,47.21,0.54,73.98273071767792,61.4683828074961,59.0,245.0,100.57,85.88,0.057905547662856716,0.6771365004580552,37.802402323288824,0.5557240333586047,0.9485495347564322,0.0934861278648972
960.0,18.0,85.81,42.22,0.97,33.58,0.74,99.53782084101388,25.2450935234202,72.0,83.0,82.54,78.44,0.0712080462627694,0.27061902892291584,37.00687366820541,0.02853260869565219,0.20388081662681606,0.5372168284789727
961.0,15.0,83.26,42.51,0.99,30.84,0.51,101.14236391234772,10.566492916501376,57.0,86.0,80.8,57.26,0.12729538619607633,0.48615364481088863,61.44907879635671,0.10795587890166634,53.000000000001855,0.7121951219512136
962.0,20.0,55.72,46.41,0.94,20.08,0.76,48.96370537902993,30.843268053693336,104.0,132.0,56.69,52.64,0.09330263894802913,0.4928347074990185,42.14744916678906,0.8521846370683576,0.28396460558972697,1.3214285714285765
